station,ap1,rssi1,ocu1,con1,ap2,rssi2,ocu2,con2,ap3,rssi3,ocu3,con3,ap4,rssi4,ocu4,con4,associatedTo
sta4,1,-64.0,60.0,0.0176,1,-71.0,61.1111111111,0.0355,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-70.0,61.1111111111,0.0320,1,-72.0,40.0,0.0312,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-40.0,50.0,0.0034,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0340,1,-73.0,35.0,0.0406,4
sta8,1,-68.0,60.0,0.0250,1,-74.0,61.1111111111,0.0435,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0528,1
sta9,1,-74.0,73.3333333333,0.0389,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,35.0,0.0347,4
sta10,1,-70.0,73.3333333333,0.0292,1,-73.0,61.1111111111,0.0404,0,-100.0,100.0,1.0,1,-76.0,35.0,0.0529,4
sta11,0,-100.0,100.0,1.0,1,-65.0,50.0,0.0222,1,-72.0,53.3333333333,0.0314,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-73.0,61.1111111111,0.0417,1,-66.0,40.0,0.0194,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0489,1,-77.0,53.3333333333,0.0433,1,-73.0,35.0,0.0411,4
sta14,1,-61.0,60.0,0.0142,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-45.0,60.0,0.0040,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0485,1,-37.0,40.0,0.0020,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-62.0,40.0,0.0137,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,35.0,0.0302,4
sta20,1,-75.0,73.3333333333,0.0421,1,-70.0,61.1111111111,0.0329,1,-75.0,40.0,0.0381,0,-100.0,100.0,1.0,3
sta22,0,-100.0,100.0,1.0,1,-57.0,50.0,0.0120,1,-75.0,53.3333333333,0.0386,0,-100.0,100.0,1.0,2
sta24,1,-73.0,73.3333333333,0.0365,1,-59.0,50.0,0.0138,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-72.0,60.0,0.0331,1,-72.0,61.1111111111,0.0382,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0532,1
sta2,1,-72.0,60.0,0.0322,1,-73.0,61.1111111111,0.0430,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0442,1,-74.0,61.1111111111,0.0454,1,-76.0,53.3333333333,0.0415,1,-74.0,35.0,0.0447,4
sta4,1,-64.0,60.0,0.0172,1,-71.0,61.1111111111,0.0361,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-70.0,61.1111111111,0.0318,1,-72.0,40.0,0.0307,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-43.0,50.0,0.0041,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0340,1,-73.0,35.0,0.0405,4
sta8,1,-68.0,60.0,0.0245,1,-74.0,61.1111111111,0.0437,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0530,1
sta9,1,-74.0,73.3333333333,0.0370,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,35.0,0.0364,4
sta10,1,-70.0,73.3333333333,0.0274,1,-72.0,61.1111111111,0.0397,0,-100.0,100.0,1.0,1,-77.0,35.0,0.0544,4
sta11,0,-100.0,100.0,1.0,1,-65.0,50.0,0.0230,1,-73.0,53.3333333333,0.0321,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-74.0,61.1111111111,0.0435,1,-65.0,40.0,0.0184,0,-100.0,100.0,1.0,3
sta13,1,-76.0,73.3333333333,0.0434,1,-75.0,61.1111111111,0.0477,1,-77.0,53.3333333333,0.0441,1,-73.0,35.0,0.0423,4
sta14,1,-62.0,60.0,0.0150,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-47.0,60.0,0.0049,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0486,1,-33.0,40.0,0.0015,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,40.0,0.0118,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,35.0,0.0293,4
sta20,1,-76.0,73.3333333333,0.0432,1,-69.0,61.1111111111,0.0315,1,-74.0,40.0,0.0368,0,-100.0,100.0,1.0,3
sta22,0,-100.0,100.0,1.0,1,-59.0,50.0,0.0139,1,-74.0,53.3333333333,0.0367,0,-100.0,100.0,1.0,2
sta24,1,-74.0,73.3333333333,0.0383,1,-57.0,50.0,0.0121,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-72.0,60.0,0.0334,1,-72.0,61.1111111111,0.0384,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0529,1
sta2,1,-72.0,60.0,0.0316,1,-74.0,61.1111111111,0.0432,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0442,1,-74.0,61.1111111111,0.0458,1,-76.0,53.3333333333,0.0419,1,-74.0,35.0,0.0442,4
sta4,1,-63.0,60.0,0.0169,1,-71.0,61.1111111111,0.0368,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-70.0,61.1111111111,0.0316,1,-72.0,40.0,0.0302,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-45.0,50.0,0.0049,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0339,1,-73.0,35.0,0.0404,4
sta8,1,-68.0,60.0,0.0241,1,-74.0,61.1111111111,0.0439,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0532,1
sta9,1,-74.0,73.3333333333,0.0373,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,35.0,0.0355,4
sta10,1,-69.0,73.3333333333,0.0256,1,-72.0,61.1111111111,0.0391,0,-100.0,100.0,1.0,1,-77.0,35.0,0.0560,4
sta11,0,-100.0,100.0,1.0,1,-65.0,50.0,0.0222,1,-72.0,53.3333333333,0.0314,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-73.0,61.1111111111,0.0417,1,-66.0,40.0,0.0194,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0489,1,-77.0,53.3333333333,0.0433,1,-73.0,35.0,0.0411,4
sta14,1,-60.0,60.0,0.0133,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-43.0,60.0,0.0036,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0467,1,-43.0,40.0,0.0034,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-62.0,40.0,0.0137,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,35.0,0.0302,4
sta20,1,-75.0,73.3333333333,0.0417,1,-69.0,61.1111111111,0.0301,1,-75.0,40.0,0.0383,0,-100.0,100.0,1.0,3
sta22,0,-100.0,100.0,1.0,1,-57.0,50.0,0.0120,1,-75.0,53.3333333333,0.0386,0,-100.0,100.0,1.0,2
sta24,1,-74.0,73.3333333333,0.0387,1,-56.0,50.0,0.0113,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-72.0,60.0,0.0338,1,-72.0,61.1111111111,0.0386,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0526,1
sta2,1,-71.0,60.0,0.0311,1,-74.0,61.1111111111,0.0435,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0441,1,-74.0,61.1111111111,0.0463,1,-76.0,53.3333333333,0.0422,1,-74.0,35.0,0.0438,4
sta4,1,-63.0,60.0,0.0165,1,-72.0,61.1111111111,0.0374,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0315,1,-72.0,40.0,0.0297,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-47.0,50.0,0.0057,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0339,1,-73.0,35.0,0.0403,4
sta8,1,-68.0,60.0,0.0236,1,-74.0,61.1111111111,0.0441,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0534,1
sta9,1,-74.0,73.3333333333,0.0376,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,35.0,0.0347,4
sta10,1,-70.0,73.3333333333,0.0274,1,-72.0,61.1111111111,0.0397,0,-100.0,100.0,1.0,1,-77.0,35.0,0.0544,4
sta11,0,-100.0,100.0,1.0,1,-64.0,50.0,0.0215,1,-72.0,53.3333333333,0.0308,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-74.0,61.1111111111,0.0435,1,-65.0,40.0,0.0184,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0425,1,-73.0,35.0,0.0400,4
sta14,1,-61.0,60.0,0.0143,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-37.0,60.0,0.0023,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0468,1,-46.0,40.0,0.0042,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-62.0,40.0,0.0143,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,35.0,0.0286,4
sta20,1,-75.0,73.3333333333,0.0405,1,-69.0,61.1111111111,0.0316,1,-75.0,40.0,0.0395,0,-100.0,100.0,1.0,3
sta22,0,-100.0,100.0,1.0,1,-57.0,50.0,0.0117,1,-75.0,53.3333333333,0.0385,0,-100.0,100.0,1.0,2
sta24,1,-74.0,73.3333333333,0.0383,1,-57.0,50.0,0.0121,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-72.0,60.0,0.0341,1,-72.0,61.1111111111,0.0387,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0523,1
sta2,1,-71.0,60.0,0.0306,1,-74.0,61.1111111111,0.0438,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0441,1,-75.0,61.1111111111,0.0467,1,-76.0,53.3333333333,0.0426,1,-74.0,35.0,0.0433,4
sta4,1,-63.0,60.0,0.0163,1,-72.0,61.1111111111,0.0380,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0313,1,-71.0,40.0,0.0293,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-49.0,50.0,0.0065,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0338,1,-73.0,35.0,0.0402,4
sta8,1,-67.0,60.0,0.0231,1,-74.0,61.1111111111,0.0444,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0536,1
sta9,1,-74.0,73.3333333333,0.0395,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-70.0,35.0,0.0330,4
sta10,1,-70.0,73.3333333333,0.0282,1,-72.0,61.1111111111,0.0379,0,-100.0,100.0,1.0,1,-77.0,35.0,0.0556,4
sta11,0,-100.0,100.0,1.0,1,-65.0,50.0,0.0222,1,-72.0,53.3333333333,0.0314,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-73.0,61.1111111111,0.0429,1,-64.0,40.0,0.0167,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0417,1,-72.0,35.0,0.0389,4
sta14,1,-60.0,60.0,0.0133,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-43.0,60.0,0.0036,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0487,1,-41.0,40.0,0.0028,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,40.0,0.0125,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,35.0,0.0276,4
sta20,1,-75.0,73.3333333333,0.0417,1,-69.0,61.1111111111,0.0301,1,-75.0,40.0,0.0383,0,-100.0,100.0,1.0,3
sta22,0,-100.0,100.0,1.0,1,-54.0,50.0,0.0098,1,-76.0,53.3333333333,0.0404,0,-100.0,100.0,1.0,2
sta24,1,-73.0,73.3333333333,0.0365,1,-59.0,50.0,0.0138,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-73.0,60.0,0.0345,1,-72.0,61.1111111111,0.0389,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0521,1
sta2,1,-71.0,60.0,0.0301,1,-74.0,61.1111111111,0.0440,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0441,1,-75.0,61.1111111111,0.0472,1,-76.0,53.3333333333,0.0430,1,-73.0,35.0,0.0428,4
sta4,1,-63.0,60.0,0.0160,1,-72.0,61.1111111111,0.0386,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0312,1,-71.0,40.0,0.0288,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-50.0,50.0,0.0073,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0338,1,-73.0,35.0,0.0401,4
sta8,1,-67.0,60.0,0.0226,1,-74.0,61.1111111111,0.0446,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0538,1
sta9,1,-75.0,73.3333333333,0.0414,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,35.0,0.0312,4
sta10,1,-69.0,66.6666666667,0.0265,1,-72.0,61.1111111111,0.0373,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta11,0,-100.0,100.0,1.0,1,-65.0,50.0,0.0230,1,-73.0,53.3333333333,0.0321,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-73.0,61.1111111111,0.0424,1,-63.0,40.0,0.0151,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,53.3333333333,0.0435,1,-72.0,30.0,0.0373,4
sta14,1,-61.0,66.6666666667,0.0143,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-48.0,66.6666666667,0.0053,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-39.0,40.0,0.0025,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-61.0,40.0,0.0134,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,30.0,0.0293,4
sta20,1,-75.0,80.0,0.0402,1,-68.0,61.1111111111,0.0289,1,-76.0,40.0,0.0398,0,-100.0,100.0,1.0,3
sta22,0,-100.0,100.0,1.0,1,-54.0,50.0,0.0097,1,-76.0,53.3333333333,0.0403,0,-100.0,100.0,1.0,2
sta24,1,-74.0,80.0,0.0383,1,-57.0,50.0,0.0121,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-73.0,73.3333333333,0.0348,1,-72.0,61.1111111111,0.0390,0,-100.0,100.0,1.0,1,-76.0,35.0,0.0518,4
sta2,1,-71.0,60.0,0.0295,1,-74.0,61.1111111111,0.0442,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0441,1,-75.0,61.1111111111,0.0476,1,-77.0,53.3333333333,0.0433,1,-73.0,35.0,0.0424,4
sta4,1,-62.0,60.0,0.0158,1,-72.0,61.1111111111,0.0392,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0311,1,-71.0,40.0,0.0283,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-52.0,50.0,0.0081,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0338,1,-73.0,35.0,0.0400,4
sta8,1,-67.0,60.0,0.0221,1,-74.0,61.1111111111,0.0449,0,-100.0,100.0,1.0,1,-76.0,45.0,0.0540,1
sta9,1,-74.0,73.3333333333,0.0395,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-70.0,35.0,0.0330,4
sta10,1,-69.0,60.0,0.0256,1,-72.0,61.1111111111,0.0391,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0560,1
sta11,0,-100.0,100.0,1.0,1,-65.0,50.0,0.0222,1,-72.0,53.3333333333,0.0314,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-73.0,61.1111111111,0.0419,1,-62.0,40.0,0.0136,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0429,1,-71.0,35.0,0.0363,4
sta14,1,-62.0,60.0,0.0155,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-50.0,60.0,0.0063,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-44.0,40.0,0.0034,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,40.0,0.0118,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,35.0,0.0276,4
sta20,1,-74.0,73.3333333333,0.0388,1,-68.0,61.1111111111,0.0277,1,-76.0,40.0,0.0414,0,-100.0,100.0,1.0,3
sta22,0,-100.0,100.0,1.0,1,-56.0,50.0,0.0117,1,-75.0,53.3333333333,0.0384,0,-100.0,100.0,1.0,2
sta24,1,-74.0,73.3333333333,0.0387,1,-56.0,50.0,0.0113,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-73.0,73.3333333333,0.0352,1,-72.0,61.1111111111,0.0392,0,-100.0,100.0,1.0,1,-76.0,35.0,0.0516,4
sta2,1,-70.0,60.0,0.0290,1,-74.0,61.1111111111,0.0445,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0441,1,-75.0,61.1111111111,0.0481,1,-77.0,53.3333333333,0.0437,1,-73.0,35.0,0.0419,4
sta4,1,-62.0,60.0,0.0156,1,-72.0,61.1111111111,0.0398,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0309,1,-71.0,40.0,0.0279,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-53.0,50.0,0.0089,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0337,1,-73.0,35.0,0.0399,4
sta8,1,-67.0,60.0,0.0216,1,-74.0,61.1111111111,0.0451,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0542,1
sta9,1,-74.0,73.3333333333,0.0376,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,35.0,0.0347,4
sta10,1,-68.0,60.0,0.0239,1,-72.0,61.1111111111,0.0386,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta11,0,-100.0,100.0,1.0,1,-64.0,50.0,0.0204,1,-73.0,53.3333333333,0.0332,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-74.0,61.1111111111,0.0438,1,-60.0,40.0,0.0124,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0424,1,-71.0,35.0,0.0353,4
sta14,1,-61.0,60.0,0.0142,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-48.0,60.0,0.0053,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-39.0,40.0,0.0025,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-58.0,40.0,0.0108,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,35.0,0.0293,4
sta20,1,-75.0,73.3333333333,0.0401,1,-67.0,61.1111111111,0.0262,1,-76.0,40.0,0.0403,0,-100.0,100.0,1.0,3
sta22,0,-100.0,100.0,1.0,1,-58.0,50.0,0.0136,1,-74.0,53.3333333333,0.0364,0,-100.0,100.0,1.0,2
sta24,1,-75.0,73.3333333333,0.0406,1,-54.0,50.0,0.0095,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-73.0,73.3333333333,0.0356,1,-72.0,61.1111111111,0.0393,0,-100.0,100.0,1.0,1,-76.0,35.0,0.0514,4
sta2,1,-70.0,60.0,0.0284,1,-74.0,61.1111111111,0.0447,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0442,1,-75.0,61.1111111111,0.0486,1,-77.0,53.3333333333,0.0440,1,-73.0,35.0,0.0414,4
sta4,1,-62.0,60.0,0.0155,1,-73.0,61.1111111111,0.0404,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0308,1,-71.0,40.0,0.0274,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-54.0,50.0,0.0097,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0337,1,-72.0,35.0,0.0398,4
sta8,1,-66.0,60.0,0.0211,1,-74.0,61.1111111111,0.0454,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0544,1
sta9,1,-73.0,73.3333333333,0.0358,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,35.0,0.0365,4
sta10,1,-68.0,60.0,0.0248,1,-71.0,61.1111111111,0.0368,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta11,0,-100.0,100.0,1.0,1,-64.0,50.0,0.0213,1,-73.0,53.3333333333,0.0338,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-74.0,61.1111111111,0.0457,1,-59.0,40.0,0.0115,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0405,1,-72.0,35.0,0.0370,4
sta14,1,-60.0,60.0,0.0129,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-52.0,60.0,0.0072,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-44.0,40.0,0.0034,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-56.0,40.0,0.0091,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,53.3333333333,0.0440,1,-69.0,35.0,0.0311,4
sta20,1,-75.0,73.3333333333,0.0414,1,-66.0,61.1111111111,0.0247,1,-75.0,40.0,0.0393,0,-100.0,100.0,1.0,3
sta22,0,-100.0,100.0,1.0,1,-56.0,50.0,0.0117,1,-75.0,53.3333333333,0.0384,0,-100.0,100.0,1.0,2
sta24,1,-75.0,73.3333333333,0.0411,1,-53.0,50.0,0.0089,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-73.0,73.3333333333,0.0360,1,-72.0,61.1111111111,0.0394,0,-100.0,100.0,1.0,1,-76.0,35.0,0.0512,4
sta2,1,-70.0,60.0,0.0279,1,-74.0,61.1111111111,0.0450,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0442,1,-75.0,61.1111111111,0.0491,1,-77.0,53.3333333333,0.0444,1,-73.0,35.0,0.0409,4
sta4,1,-62.0,60.0,0.0154,1,-73.0,61.1111111111,0.0410,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0307,1,-70.0,40.0,0.0270,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-55.0,50.0,0.0104,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0337,1,-72.0,35.0,0.0397,4
sta8,1,-66.0,60.0,0.0207,1,-74.0,61.1111111111,0.0456,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0546,1
sta9,1,-74.0,73.3333333333,0.0376,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,35.0,0.0347,4
sta10,1,-68.0,60.0,0.0239,1,-72.0,61.1111111111,0.0386,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
